,pivot,size,it,disorder,exec_time
601,mediana,100,1,0.25,0.0029954910278320312
602,mediana,100,2,0.25,0.003000020980834961
603,mediana,100,3,0.25,0.002983570098876953
604,mediana,100,4,0.25,0.003013134002685547
605,mediana,100,5,0.25,0.003002643585205078
606,mediana,100,6,0.25,0.002985715866088867
607,mediana,100,7,0.25,0.0030145645141601562
608,mediana,100,8,0.25,0.0030007362365722656
609,mediana,100,9,0.25,0.0029990673065185547
610,mediana,1000,0,0.25,0.03898906707763672
611,mediana,1000,1,0.25,0.03401613235473633
612,mediana,1000,2,0.25,0.033980607986450195
613,mediana,1000,3,0.25,0.03501391410827637
614,mediana,1000,4,0.25,0.03798508644104004
615,mediana,1000,5,0.25,0.03800535202026367
616,mediana,1000,6,0.25,0.036026716232299805
617,mediana,1000,7,0.25,0.039998769760131836
618,mediana,1000,8,0.25,0.03599882125854492
619,mediana,1000,9,0.25,0.03699994087219238
620,mediana,10000,0,0.25,0.534019947052002
621,mediana,10000,1,0.25,0.5480196475982666
622,mediana,10000,2,0.25,0.5080173015594482
623,mediana,10000,3,0.25,0.46399521827697754
624,mediana,10000,4,0.25,0.47300148010253906
625,mediana,10000,5,0.25,0.4650001525878906
626,mediana,10000,6,0.25,0.476001501083374
627,mediana,10000,7,0.25,0.46398067474365234
628,mediana,10000,8,0.25,0.45798420906066895
629,mediana,10000,9,0.25,0.4679901599884033
630,mediana,100000,0,0.25,5.016004800796509
631,mediana,100000,1,0.25,5.020982027053833
632,mediana,100000,2,0.25,4.850003957748413
633,mediana,100000,3,0.25,4.993013858795166
634,mediana,100000,4,0.25,4.913021564483643
635,mediana,100000,5,0.25,5.179005861282349
636,mediana,100000,6,0.25,4.786986589431763
637,mediana,100000,7,0.25,5.1699981689453125
638,mediana,100000,8,0.25,4.816002130508423
639,mediana,100000,9,0.25,5.1720051765441895
640,mediana,1000000,0,0.25,53.987005949020386
641,mediana,1000000,1,0.25,55.05201005935669
642,mediana,1000000,2,0.25,64.57479906082153
643,mediana,1000000,3,0.25,71.48200035095215
644,mediana,1000000,4,0.25,68.83001184463501
645,mediana,1000000,5,0.25,64.57400155067444
646,mediana,1000000,6,0.25,61.79540157318115
647,mediana,1000000,7,0.25,59.98198366165161
648,mediana,1000000,8,0.25,70.4489996433258
649,mediana,1000000,9,0.25,55.24501609802246
650,achapivo,100,0,0.25,0.0
651,achapivo,100,1,0.25,0.0
652,achapivo,100,2,0.25,0.0
653,achapivo,100,3,0.25,0.0
654,achapivo,100,4,0.25,0.0
655,achapivo,100,5,0.25,0.0
656,achapivo,100,6,0.25,0.0
657,achapivo,100,7,0.25,0.0
658,achapivo,100,8,0.25,0.0
659,achapivo,100,9,0.25,0.0009996891021728516
660,achapivo,1000,0,0.25,0.005987882614135742
661,achapivo,1000,1,0.25,0.004003047943115234
662,achapivo,1000,2,0.25,0.00600123405456543
663,achapivo,1000,3,0.25,0.0059814453125
664,achapivo,1000,4,0.25,0.006999492645263672
665,achapivo,1000,5,0.25,0.0050008296966552734
666,achapivo,1000,6,0.25,0.004018545150756836
667,achapivo,1000,7,0.25,0.003994941711425781
668,achapivo,1000,8,0.25,0.006005048751831055
669,achapivo,1000,9,0.25,0.0049953460693359375
670,achapivo,10000,0,0.25,0.12501192092895508
671,achapivo,10000,1,0.25,0.09600210189819336
672,achapivo,10000,2,0.25,0.0759880542755127
673,achapivo,10000,3,0.25,0.12599992752075195
674,achapivo,10000,4,0.25,0.10599923133850098
675,achapivo,10000,5,0.25,0.1669929027557373
676,achapivo,10000,6,0.25,0.11299848556518555
677,achapivo,10000,7,0.25,0.09402275085449219
678,achapivo,10000,8,0.25,0.07901382446289062
679,achapivo,10000,9,0.25,0.09300041198730469
680,achapivo,100000,0,0.25,1.272998332977295
681,achapivo,100000,1,0.25,1.1889989376068115
682,achapivo,100000,2,0.25,1.2449822425842285
683,achapivo,100000,3,0.25,1.302004098892212
684,achapivo,100000,4,0.25,1.3149807453155518
685,achapivo,100000,5,0.25,1.5640013217926025
686,achapivo,100000,6,0.25,1.4120216369628906
687,achapivo,100000,7,0.25,1.516993761062622
688,achapivo,100000,8,0.25,1.4079816341400146
689,achapivo,100000,9,0.25,1.3500008583068848
690,achapivo,1000000,0,0.25,20.3599853515625
691,achapivo,1000000,1,0.25,16.899998426437378
692,achapivo,1000000,2,0.25,21.759009838104248
693,achapivo,1000000,3,0.25,19.10699725151062
694,achapivo,1000000,4,0.25,19.678004026412964
695,achapivo,1000000,5,0.25,18.98700714111328
696,achapivo,1000000,6,0.25,19.35698103904724
697,achapivo,1000000,7,0.25,18.180977821350098
698,achapivo,1000000,8,0.25,24.81201457977295
699,achapivo,1000000,9,0.25,20.319979429244995
700,primeiro,100,0,0.45,0.0
701,primeiro,100,1,0.45,0.0009992122650146484
702,primeiro,100,2,0.45,0.0
703,primeiro,100,3,0.45,0.0010173320770263672
704,primeiro,100,4,0.45,0.0009822845458984375
705,primeiro,100,5,0.45,0.0
706,primeiro,100,6,0.45,0.0009953975677490234
707,primeiro,100,7,0.45,0.0
708,primeiro,100,8,0.45,0.0009999275207519531
709,primeiro,100,9,0.45,0.0
710,primeiro,1000,0,0.45,0.004017353057861328
711,primeiro,1000,1,0.45,0.004999399185180664
712,primeiro,1000,2,0.45,0.006002664566040039
713,primeiro,1000,3,0.45,0.005996227264404297
714,primeiro,1000,4,0.45,0.015004158020019531
715,primeiro,1000,5,0.45,0.007003068923950195
716,primeiro,1000,6,0.45,0.007991790771484375
717,primeiro,1000,7,0.45,0.0060002803802490234
718,primeiro,1000,8,0.45,0.005001544952392578
719,primeiro,1000,9,0.45,0.007999181747436523
720,primeiro,10000,0,0.45,0.09399914741516113
721,primeiro,10000,1,0.45,0.0709986686706543
722,primeiro,10000,2,0.45,0.0729987621307373
723,primeiro,10000,3,0.45,0.06300234794616699
724,primeiro,10000,4,0.45,0.10000133514404297
725,primeiro,10000,5,0.45,0.11599993705749512
726,primeiro,10000,6,0.45,0.09699869155883789
727,primeiro,10000,7,0.45,0.07599949836730957
728,primeiro,10000,8,0.45,0.058000802993774414
729,primeiro,10000,9,0.45,0.06199908256530762
730,primeiro,100000,0,0.45,0.7040219306945801
731,primeiro,100000,1,0.45,0.7439873218536377
732,primeiro,100000,2,0.45,0.7090010643005371
733,primeiro,100000,3,0.45,0.6810016632080078
734,primeiro,100000,4,0.45,0.7490100860595703
735,primeiro,100000,5,0.45,0.6899974346160889
736,primeiro,100000,6,0.45,0.7089974880218506
737,primeiro,100000,7,0.45,0.6810014247894287
738,primeiro,100000,8,0.45,0.7229962348937988
739,primeiro,100000,9,0.45,0.6770098209381104
740,primeiro,1000000,0,0.45,9.199997663497925
741,primeiro,1000000,1,0.45,9.093013048171997
742,primeiro,1000000,2,0.45,8.811978340148926
743,primeiro,1000000,3,0.45,8.755009412765503
744,primeiro,1000000,4,0.45,9.052987098693848
745,primeiro,1000000,5,0.45,8.184000253677368
746,primeiro,1000000,6,0.45,7.731996536254883
747,primeiro,1000000,7,0.45,8.34700059890747
748,primeiro,1000000,8,0.45,9.01298189163208
749,primeiro,1000000,9,0.45,7.718003511428833
750,ultimo,100,0,0.45,0.0010004043579101562
751,ultimo,100,1,0.45,0.0
752,ultimo,100,2,0.45,0.0
753,ultimo,100,3,0.45,0.0
754,ultimo,100,4,0.45,0.0009989738464355469
755,ultimo,100,5,0.45,0.0
756,ultimo,100,6,0.45,0.0
757,ultimo,100,7,0.45,0.0
758,ultimo,100,8,0.45,0.00099945068359375
759,ultimo,100,9,0.45,0.0
760,ultimo,1000,0,0.45,0.0049991607666015625
761,ultimo,1000,1,0.45,0.006998538970947266
762,ultimo,1000,2,0.45,0.003998756408691406
763,ultimo,1000,3,0.45,0.004001617431640625
764,ultimo,1000,4,0.45,0.003998756408691406
765,ultimo,1000,5,0.45,0.004999637603759766
766,ultimo,1000,6,0.45,0.004999876022338867
767,ultimo,1000,7,0.45,0.0050046443939208984
768,ultimo,1000,8,0.45,0.003998994827270508
769,ultimo,1000,9,0.45,0.003995656967163086
770,ultimo,10000,0,0.45,0.055021047592163086
771,ultimo,10000,1,0.45,0.05898761749267578
772,ultimo,10000,2,0.45,0.07099342346191406
773,ultimo,10000,3,0.45,0.05700039863586426
774,ultimo,10000,4,0.45,0.05601811408996582
775,ultimo,10000,5,0.45,0.04900217056274414
776,ultimo,10000,6,0.45,0.05101275444030762
777,ultimo,10000,7,0.45,0.06799459457397461
778,ultimo,10000,8,0.45,0.06199979782104492
779,ultimo,10000,9,0.45,0.062000274658203125
780,ultimo,100000,0,0.45,0.6550171375274658
781,ultimo,100000,1,0.45,0.6869957447052002
782,ultimo,100000,2,0.45,0.8370037078857422
783,ultimo,100000,3,0.45,0.80299973487854
784,ultimo,100000,4,0.45,0.6680150032043457
785,ultimo,100000,5,0.45,0.6410009860992432
786,ultimo,100000,6,0.45,0.6180005073547363
787,ultimo,100000,7,0.45,0.653003454208374
788,ultimo,100000,8,0.45,0.6419830322265625
789,ultimo,100000,9,0.45,0.6210000514984131
790,ultimo,1000000,0,0.45,8.388994216918945
791,ultimo,1000000,1,0.45,10.092005968093872
792,ultimo,1000000,2,0.45,7.804991722106934
793,ultimo,1000000,3,0.45,7.39898157119751
794,ultimo,1000000,4,0.45,9.07499647140503
795,ultimo,1000000,5,0.45,11.251002073287964
796,ultimo,1000000,6,0.45,12.065000057220459
797,ultimo,1000000,7,0.45,9.518996953964233
798,ultimo,1000000,8,0.45,10.36001205444336
799,ultimo,1000000,9,0.45,9.251014471054077
800,centro,100,0,0.45,0.0
801,centro,100,1,0.45,0.0
802,centro,100,2,0.45,0.0
803,centro,100,3,0.45,0.0009984970092773438
804,centro,100,4,0.45,0.0
805,centro,100,5,0.45,0.0
806,centro,100,6,0.45,0.0
807,centro,100,7,0.45,0.0010008811950683594
808,centro,100,8,0.45,0.0
809,centro,100,9,0.45,0.0
810,centro,1000,0,0.45,0.0030052661895751953
811,centro,1000,1,0.45,0.002996683120727539
812,centro,1000,2,0.45,0.0030057430267333984
813,centro,1000,3,0.45,0.001999378204345703
814,centro,1000,4,0.45,0.0019893646240234375
815,centro,1000,5,0.45,0.0020008087158203125
816,centro,1000,6,0.45,0.0029866695404052734
817,centro,1000,7,0.45,0.001999378204345703
818,centro,1000,8,0.45,0.004000425338745117
819,centro,1000,9,0.45,0.0019948482513427734
820,centro,10000,0,0.45,0.03500223159790039
821,centro,10000,1,0.45,0.052999019622802734
822,centro,10000,2,0.45,0.12499880790710449
823,centro,10000,3,0.45,0.09199857711791992
824,centro,10000,4,0.45,0.06699967384338379
825,centro,10000,5,0.45,0.04299807548522949
826,centro,10000,6,0.45,0.039998769760131836
827,centro,10000,7,0.45,0.04500246047973633
828,centro,10000,8,0.45,0.03499889373779297
829,centro,10000,9,0.45,0.0449984073638916
830,centro,100000,0,0.45,0.5799992084503174
831,centro,100000,1,0.45,0.8699953556060791
832,centro,100000,2,0.45,0.5099987983703613
833,centro,100000,3,0.45,0.6570000648498535
834,centro,100000,4,0.45,0.8739974498748779
835,centro,100000,5,0.45,0.5700159072875977
836,centro,100000,6,0.45,0.616981029510498
837,centro,100000,7,0.45,0.8180007934570312
838,centro,100000,8,0.45,0.5599935054779053
839,centro,100000,9,0.45,0.5420181751251221
840,centro,1000000,0,0.45,6.0580127239227295
841,centro,1000000,1,0.45,5.473982572555542
842,centro,1000000,2,0.45,5.351993799209595
843,centro,1000000,3,0.45,6.217985391616821
844,centro,1000000,4,0.45,5.968979120254517
845,centro,1000000,5,0.45,5.521979570388794
846,centro,1000000,6,0.45,4.974012851715088
847,centro,1000000,7,0.45,5.351975679397583
848,centro,1000000,8,0.45,5.743993759155273
849,centro,1000000,9,0.45,6.621984004974365
850,media3,100,0,0.45,0.0
851,media3,100,1,0.45,0.0
852,media3,100,2,0.45,0.0
853,media3,100,3,0.45,0.0
854,media3,100,4,0.45,0.0
855,media3,100,5,0.45,0.0009984970092773438
856,media3,100,6,0.45,0.0
857,media3,100,7,0.45,0.0
858,media3,100,8,0.45,0.0010006427764892578
859,media3,100,9,0.45,0.0
860,media3,1000,0,0.45,0.005005598068237305
861,media3,1000,1,0.45,0.004994392395019531
862,media3,1000,2,0.45,0.0030012130737304688
863,media3,1000,3,0.45,0.003000497817993164
864,media3,1000,4,0.45,0.002999544143676758
865,media3,1000,5,0.45,0.0029990673065185547
866,media3,1000,6,0.45,0.003000020980834961
867,media3,1000,7,0.45,0.0060040950775146484
868,media3,1000,8,0.45,0.0060007572174072266
869,media3,1000,9,0.45,0.0059964656829833984
870,media3,10000,0,0.45,0.050998687744140625
871,media3,10000,1,0.45,0.03899836540222168
872,media3,10000,2,0.45,0.040017127990722656
873,media3,10000,3,0.45,0.040000200271606445
874,media3,10000,4,0.45,0.038994789123535156
875,media3,10000,5,0.45,0.05498552322387695
876,media3,10000,6,0.45,0.03799748420715332
877,media3,10000,7,0.45,0.03801560401916504
878,media3,10000,8,0.45,0.03798937797546387
879,media3,10000,9,0.45,0.04199814796447754
880,media3,100000,0,0.45,0.4759857654571533
881,media3,100000,1,0.45,0.4589865207672119
882,media3,100000,2,0.45,0.4589993953704834
883,media3,100000,3,0.45,0.4570181369781494
884,media3,100000,4,0.45,0.45098376274108887
885,media3,100000,5,0.45,0.4690074920654297
886,media3,100000,6,0.45,0.48498058319091797
887,media3,100000,7,0.45,0.4460000991821289
888,media3,100000,8,0.45,0.4429776668548584
889,media3,100000,9,0.45,0.4839894771575928
890,media3,1000000,0,0.45,5.7230188846588135
891,media3,1000000,1,0.45,5.28798508644104
892,media3,1000000,2,0.45,5.793997049331665
893,media3,1000000,3,0.45,5.337982654571533
894,media3,1000000,4,0.45,5.946995258331299
895,media3,1000000,5,0.45,5.690017461776733
896,media3,1000000,6,0.45,6.025001049041748
897,media3,1000000,7,0.45,6.056996822357178
898,media3,1000000,8,0.45,6.130011320114136
899,media3,1000000,9,0.45,5.603999137878418
900,random,100,0,0.45,0.0
901,random,100,1,0.45,0.0
902,random,100,2,0.45,0.0
903,random,100,3,0.45,0.0
904,random,100,4,0.45,0.0009965896606445312
905,random,100,5,0.45,0.0
906,random,100,6,0.45,0.0010039806365966797
907,random,100,7,0.45,0.0009982585906982422
908,random,100,8,0.45,0.0
909,random,100,9,0.45,0.0010137557983398438
910,random,1000,0,0.45,0.005010843276977539
911,random,1000,1,0.45,0.006001949310302734
912,random,1000,2,0.45,0.004986286163330078
913,random,1000,3,0.45,0.006000518798828125
914,random,1000,4,0.45,0.0050203800201416016
915,random,1000,5,0.45,0.004984617233276367
916,random,1000,6,0.45,0.0050106048583984375
917,random,1000,7,0.45,0.005000591278076172
918,random,1000,8,0.45,0.004980802536010742
919,random,1000,9,0.45,0.005019426345825195
920,random,10000,0,0.45,0.06297898292541504
921,random,10000,1,0.45,0.058995723724365234
922,random,10000,2,0.45,0.06701207160949707
923,random,10000,3,0.45,0.06999492645263672
924,random,10000,4,0.45,0.06399273872375488
925,random,10000,5,0.45,0.06998229026794434
926,random,10000,6,0.45,0.06499743461608887
927,random,10000,7,0.45,0.06101059913635254
928,random,10000,8,0.45,0.06800055503845215
929,random,10000,9,0.45,0.0630042552947998
930,random,100000,0,0.45,0.7370047569274902
931,random,100000,1,0.45,0.7529864311218262
932,random,100000,2,0.45,0.7490172386169434
933,random,100000,3,0.45,0.6849992275238037
934,random,100000,4,0.45,0.6989998817443848
935,random,100000,5,0.45,0.6999964714050293
936,random,100000,6,0.45,0.6969878673553467
937,random,100000,7,0.45,0.7179973125457764
938,random,100000,8,0.45,0.7010054588317871
939,random,100000,9,0.45,0.7039980888366699
940,random,1000000,0,0.45,9.479851961135864
941,random,1000000,1,0.45,9.36900281906128
942,random,1000000,2,0.45,10.626983165740967
943,random,1000000,3,0.45,9.82101035118103
944,random,1000000,4,0.45,8.64799976348877
945,random,1000000,5,0.45,8.169012069702148
946,random,1000000,6,0.45,8.470985651016235
947,random,1000000,7,0.45,8.125986099243164
948,random,1000000,8,0.45,8.819983720779419
949,random,1000000,9,0.45,9.863015413284302
950,mediana,100,0,0.45,0.0030045509338378906
951,mediana,100,1,0.45,0.0030002593994140625
952,mediana,100,2,0.45,0.0029993057250976562
953,mediana,100,3,0.45,0.0030007362365722656
954,mediana,100,4,0.45,0.003000020980834961
955,mediana,100,5,0.45,0.003000020980834961
956,mediana,100,6,0.45,0.003000020980834961
957,mediana,100,7,0.45,0.002999544143676758
958,mediana,100,8,0.45,0.002978801727294922
959,mediana,100,9,0.45,0.004021167755126953
960,mediana,1000,0,0.45,0.04501008987426758
961,mediana,1000,1,0.45,0.04498434066772461
962,mediana,1000,2,0.45,0.0410006046295166
963,mediana,1000,3,0.45,0.05100250244140625
964,mediana,1000,4,0.45,0.042983055114746094
965,mediana,1000,5,0.45,0.04300379753112793
966,mediana,1000,6,0.45,0.04301285743713379
967,mediana,1000,7,0.45,0.043985605239868164
968,mediana,1000,8,0.45,0.04200148582458496
969,mediana,1000,9,0.45,0.05199861526489258
970,mediana,10000,0,0.45,0.528017520904541
971,mediana,10000,1,0.45,0.5829977989196777
972,mediana,10000,2,0.45,0.6009972095489502
973,mediana,10000,3,0.45,0.6039786338806152
974,mediana,10000,4,0.45,0.5460216999053955
975,mediana,10000,5,0.45,0.5460138320922852
976,mediana,10000,6,0.45,0.6870019435882568
977,mediana,10000,7,0.45,0.6369993686676025
978,mediana,10000,8,0.45,0.5989980697631836
979,mediana,10000,9,0.45,0.6470022201538086
980,mediana,100000,0,0.45,6.041977643966675
981,mediana,100000,1,0.45,6.820010423660278
982,mediana,100000,2,0.45,6.239003658294678
983,mediana,100000,3,0.45,6.210001230239868
984,mediana,100000,4,0.45,5.0179972648620605
985,mediana,100000,5,0.45,5.358013391494751
986,mediana,100000,6,0.45,5.646167278289795
987,mediana,100000,7,0.45,7.615998983383179
988,mediana,100000,8,0.45,5.585000514984131
989,mediana,100000,9,0.45,6.1441123485565186
990,mediana,1000000,0,0.45,62.56473469734192
991,mediana,1000000,1,0.45,68.5679943561554
992,mediana,1000000,2,0.45,61.32200312614441
993,mediana,1000000,3,0.45,60.252981424331665
994,mediana,1000000,4,0.45,62.50999188423157
995,mediana,1000000,5,0.45,63.88105893135071
996,mediana,1000000,6,0.45,63.66299557685852
997,mediana,1000000,7,0.45,65.60000419616699
998,mediana,1000000,8,0.45,58.44099521636963
999,mediana,1000000,9,0.45,57.951998233795166
1000,achapivo,100,0,0.45,0.0
1001,achapivo,100,1,0.45,0.0
1002,achapivo,100,2,0.45,0.0
1003,achapivo,100,3,0.45,0.0
1004,achapivo,100,4,0.45,0.0009996891021728516
1005,achapivo,100,5,0.45,0.0
1006,achapivo,100,6,0.45,0.0009849071502685547
1007,achapivo,100,7,0.45,0.0
1008,achapivo,100,8,0.45,0.0
1009,achapivo,100,9,0.45,0.0010211467742919922
1010,achapivo,1000,0,0.45,0.003994941711425781
1011,achapivo,1000,1,0.45,0.004000425338745117
1012,achapivo,1000,2,0.45,0.004000663757324219
1013,achapivo,1000,3,0.45,0.0049953460693359375
1014,achapivo,1000,4,0.45,0.003999233245849609
1015,achapivo,1000,5,0.45,0.005000114440917969
1016,achapivo,1000,6,0.45,0.004999876022338867
1017,achapivo,1000,7,0.45,0.004999637603759766
1018,achapivo,1000,8,0.45,0.003988504409790039
1019,achapivo,1000,9,0.45,0.004012346267700195
1020,achapivo,10000,0,0.45,0.06599211692810059
1021,achapivo,10000,1,0.45,0.05900454521179199
1022,achapivo,10000,2,0.45,0.06899523735046387
1023,achapivo,10000,3,0.45,0.05799245834350586
1024,achapivo,10000,4,0.45,0.060999393463134766
1025,achapivo,10000,5,0.45,0.061998844146728516
1026,achapivo,10000,6,0.45,0.06099963188171387
1027,achapivo,10000,7,0.45,0.06100320816040039
1028,achapivo,10000,8,0.45,0.07199788093566895
1029,achapivo,10000,9,0.45,0.060997724533081055
1030,achapivo,100000,0,0.45,0.9659864902496338
1031,achapivo,100000,1,0.45,0.9519996643066406
1032,achapivo,100000,2,0.45,0.9319818019866943
1033,achapivo,100000,3,0.45,0.8420040607452393
1034,achapivo,100000,4,0.45,0.8370015621185303
1035,achapivo,100000,5,0.45,0.9069979190826416
1036,achapivo,100000,6,0.45,1.0629963874816895
1037,achapivo,100000,7,0.45,0.925011157989502
1038,achapivo,100000,8,0.45,0.918982982635498
1039,achapivo,100000,9,0.45,0.854987621307373
1040,achapivo,1000000,0,0.45,11.539998054504395
1041,achapivo,1000000,1,0.45,11.349997997283936
1042,achapivo,1000000,2,0.45,11.223988056182861
1043,achapivo,1000000,3,0.45,11.267985582351685
1044,achapivo,1000000,4,0.45,10.948000192642212
1045,achapivo,1000000,5,0.45,10.754012107849121
1046,achapivo,1000000,6,0.45,10.902989864349365
1047,achapivo,1000000,7,0.45,12.884007930755615
1048,achapivo,1000000,8,0.45,12.933998584747314
1049,achapivo,1000000,9,0.45,12.259984970092773
